id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7267,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Oct,2,2,6,2,Returning_Visitor,False,False
7268,4.0,265.0,0.0,0.0,22.0,616.2033332999999,0.003846154,0.010470085,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True,False
7269,3.0,423.0,0.0,0.0,24.0,1203.533333,0.0,0.011111111000000002,0.0,0.0,Oct,4,1,1,4,New_Visitor,False,False
7270,0.0,0.0,0.0,0.0,12.0,309.3666667,0.014285714,0.019047619,14.37785831,0.0,Sep,3,2,1,6,New_Visitor,False,True
7271,7.0,138.15,0.0,0.0,9.0,232.31,0.0,0.028717949,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,True,False
7272,0.0,0.0,0.0,0.0,16.0,318.0666667,0.025,0.033333333,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False
7273,14.0,512.5805785,4.0,211.0,61.0,2362.7245629999998,0.0056150819999999995,0.024507322,27.61615655,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
7274,2.0,6.0,0.0,0.0,37.0,501.7666666999999,0.01025641,0.020512821,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
7275,1.0,9.0,0.0,0.0,22.0,1889.25,0.0,0.024603175,0.0,0.0,Aug,2,2,7,6,Returning_Visitor,False,False
7276,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False,False
7277,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,True,False
7278,1.0,0.0,0.0,0.0,7.0,82.2,0.057142857000000005,0.11428571400000001,0.0,0.0,June,3,2,2,4,Returning_Visitor,False,False
7279,0.0,0.0,0.0,0.0,14.0,320.25,0.0,0.013333333000000001,52.17313647,0.0,Oct,2,2,1,3,Returning_Visitor,True,True
7280,0.0,0.0,0.0,0.0,5.0,43.9,0.0,0.02,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
7281,7.0,144.8,1.0,96.2,34.0,1374.630952,0.019973545,0.028024691,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,False,False
7282,2.0,187.9,4.0,100.1,29.0,2107.033333,0.0,0.024242424,0.0,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
7283,6.0,56.89,0.0,0.0,40.0,1296.916144,0.0,0.022634921000000002,1.342134935,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
7284,5.0,127.8,0.0,0.0,15.0,766.8238094999999,0.0,0.0,65.47265060000001,0.0,Aug,1,8,4,1,Returning_Visitor,False,True
7285,6.0,352.3666667,0.0,0.0,11.0,605.6166667,0.0,0.008888889,0.7146232140000001,0.0,June,2,2,1,2,Returning_Visitor,False,True
7286,1.0,0.0,0.0,0.0,1.0,17.2,0.05,0.15,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,False,False
7287,4.0,36.3,2.0,11.0,71.0,3287.216667,0.031506848999999996,0.05534246599999999,0.0,0.0,Sep,4,1,9,3,Returning_Visitor,True,False
7288,3.0,32.1,0.0,0.0,3.0,21.1,0.028571429,0.042857143,0.0,0.0,June,3,2,6,5,New_Visitor,False,False
7289,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,False,False
7290,4.0,118.7,0.0,0.0,3.0,89.5,0.0,0.047619048,0.0,0.0,Nov,3,2,1,4,Returning_Visitor,False,False
7291,13.0,266.047619,9.0,985.4833332999999,179.0,11492.20838,0.020689931,0.028728531,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,False
7292,1.0,383.8,0.0,0.0,11.0,92.4,0.0,0.016666667,0.0,0.0,Jul,2,2,9,2,New_Visitor,False,False
7293,5.0,91.0,2.0,232.8,246.0,9227.371429,0.0064257030000000005,0.024959838999999998,0.0,0.0,Oct,4,1,4,3,Returning_Visitor,True,False
7294,4.0,365.03333330000004,0.0,0.0,9.0,461.7333333000001,0.026666667,0.032991453,33.60744027,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
7295,8.0,98.4,0.0,0.0,16.0,156.33333330000002,0.0,0.007843137,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
7296,3.0,78.6,0.0,0.0,2.0,18.2,0.0,0.02,0.0,0.0,Jul,3,2,3,2,New_Visitor,True,True
7297,2.0,13.0,0.0,0.0,66.0,2061.926508,0.013235294,0.014202682,0.0,0.0,Jul,3,2,6,3,Returning_Visitor,False,False
7298,0.0,0.0,0.0,0.0,4.0,226.8,0.04,0.06,12.83702398,0.0,Nov,1,1,6,2,Returning_Visitor,False,True
7299,0.0,0.0,0.0,0.0,5.0,116.66666670000001,0.04,0.05,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,False
7300,1.0,109.8,0.0,0.0,17.0,418.8233333,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False,False
7301,1.0,5.0,2.0,31.7,6.0,104.25,0.0,0.0074074069999999995,0.0,0.0,June,2,5,7,11,New_Visitor,False,False
7302,10.0,163.425,0.0,0.0,73.0,1077.511667,0.0,0.0058333330000000004,0.0,0.0,Nov,2,2,5,4,Returning_Visitor,False,False
7303,0.0,0.0,0.0,0.0,17.0,1926.1333329999998,0.011764706000000002,0.027647058999999998,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
7304,6.0,184.32,0.0,0.0,8.0,163.22,0.0,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
7305,2.0,13.1,0.0,0.0,62.0,5556.932698,0.0,0.020625,4.964521194,0.0,Sep,2,2,3,2,Returning_Visitor,True,False
7306,2.0,132.4,0.0,0.0,11.0,296.3,0.0,0.015384615,0.0,0.0,Sep,2,4,3,2,New_Visitor,False,False
7307,4.0,39.48,0.0,0.0,33.0,549.78,0.0,0.005555556,0.0,0.0,Sep,3,2,4,1,New_Visitor,False,False
7308,11.0,211.0333333,3.0,173.2333333,62.0,1340.676667,0.000391389,0.019726027,17.42324027,0.0,Aug,2,2,7,2,Returning_Visitor,False,False
7309,3.0,51.8,0.0,0.0,23.0,864.0071429,0.0,0.008,13.52088614,0.0,Nov,2,4,5,2,Returning_Visitor,False,False
7310,15.0,309.6333333,2.0,45.8,50.0,2230.986667,0.0,0.004371585,40.77935433,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
7311,1.0,67.4,0.0,0.0,14.0,590.5533333,0.0,0.007142857,38.06520001,0.0,Aug,2,2,1,5,New_Visitor,False,True
7312,1.0,28.2,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True
7313,1.0,15.2,1.0,13.0,39.0,1706.1196969999999,0.010365854,0.030371661,5.251288882,0.0,June,2,2,2,2,Returning_Visitor,True,False
7314,5.0,46.8,0.0,0.0,33.0,743.2666667000001,0.005,0.021666667,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,True,False
7315,15.0,584.2,0.0,0.0,73.0,2693.963452,0.0,0.001298701,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
7316,9.0,356.7464198,4.0,1109.533333,81.0,6847.936895999999,0.015227273000000001,0.022982896000000003,5.046329077,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
7317,2.0,32.2,0.0,0.0,11.0,222.5,0.0,0.015384615,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,True,True
7318,0.0,0.0,0.0,0.0,4.0,123.3,0.0,0.0,67.98927956,0.0,Oct,1,1,1,2,Returning_Visitor,False,True
7319,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,False
7320,11.0,604.73,0.0,0.0,63.0,1276.843158,0.0,0.006712329,0.0,0.0,Jul,2,2,8,6,New_Visitor,False,True
7321,4.0,464.5,0.0,0.0,9.0,635.7238095,0.0,0.002777778,0.0,0.0,Jul,1,1,3,2,New_Visitor,False,False
7322,6.0,240.9,2.0,201.4,237.0,9437.769068000001,0.010204082,0.030380952000000003,1.453831135,0.0,June,2,4,3,1,Returning_Visitor,False,True
7323,1.0,32.2,0.0,0.0,17.0,876.4285714,0.0,0.0040625,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,True
7324,6.0,102.5,0.0,0.0,23.0,351.03333330000004,0.0,0.015517241000000001,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False,False
7325,1.0,16.2,0.0,0.0,42.0,1369.7,0.0,0.01969697,11.33037122,0.0,Jul,2,5,3,3,Returning_Visitor,False,False
7326,3.0,77.6,0.0,0.0,3.0,8.0,0.033333333,0.066666667,0.0,0.0,June,2,2,6,2,Returning_Visitor,False,False
7327,2.0,150.6,0.0,0.0,86.0,2554.5623809999997,0.023255814,0.041100372,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
7328,3.0,94.0,2.0,44.2,56.0,1430.2082050000001,0.02,0.030388889,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
7329,1.0,4.333333333,0.0,0.0,3.0,14.33333333,0.006666666999999999,0.074444444,0.0,0.0,June,4,2,1,5,Returning_Visitor,True,True
7330,5.0,72.57333333,10.0,208.6,27.0,1091.323333,0.005,0.029166667,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
7331,4.0,85.6,0.0,0.0,1.0,5.0,0.0,0.033333333,0.0,0.0,Sep,2,4,1,5,New_Visitor,False,True
7332,9.0,233.62240440000002,0.0,0.0,35.0,1941.0666670000003,0.01255814,0.02917153,0.0,0.0,Aug,3,2,7,2,Returning_Visitor,False,False
7333,0.0,0.0,0.0,0.0,5.0,190.6,0.0,0.02,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,True,False
7334,0.0,0.0,0.0,0.0,40.0,1161.9,0.055,0.08,0.0,0.0,Sep,1,8,6,1,Returning_Visitor,False,False
7335,4.0,102.6,0.0,0.0,34.0,2633.4,0.018974359,0.020989011000000002,0.0,0.0,Sep,1,1,3,4,Returning_Visitor,False,False
7336,5.0,109.6,1.0,3.0,29.0,1980.266667,0.006060606,0.026262626,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,True
7337,1.0,6.0,0.0,0.0,27.0,1496.466667,0.04691358,0.06998236299999999,7.468469311000001,0.0,Jul,3,2,3,1,Returning_Visitor,True,False
7338,0.0,0.0,0.0,0.0,21.0,344.1714286,0.0070175440000000006,0.0070175440000000006,13.59007196,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
7339,3.0,35.4,0.0,0.0,38.0,937.8075758,0.01025641,0.039316238999999996,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
7340,4.0,46.3,0.0,0.0,2.0,22.83333333,0.0,0.033333333,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,True
7341,7.0,611.0333333,2.0,13.0,81.0,1719.375714,0.004494382,0.009737828,6.49444108,0.0,Oct,1,1,6,2,Returning_Visitor,True,False
7342,5.0,95.1,4.0,116.8,53.0,1696.5676190000001,0.0035087720000000003,0.017602338999999998,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,False,False
7343,0.0,0.0,0.0,0.0,24.0,445.9,0.058333333,0.079166667,0.0,0.0,Aug,2,4,1,1,Returning_Visitor,False,False
7344,4.0,50.9,0.0,0.0,60.0,2686.4029219999998,0.016666667,0.022713675,0.0,0.0,Oct,2,4,5,4,Returning_Visitor,False,False
7345,0.0,0.0,0.0,0.0,13.0,852.2,0.164230769,0.18034188,0.0,0.0,Aug,3,2,4,13,Returning_Visitor,False,False
7346,1.0,81.6,0.0,0.0,42.0,2017.520714,0.0,0.023696145,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
7347,0.0,0.0,0.0,0.0,25.0,1978.7,0.032,0.06,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
7348,2.0,43.4,2.0,16.2,31.0,1279.806667,0.0068571430000000004,0.02952381,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,True,False
7349,0.0,0.0,0.0,0.0,2.0,65.4,0.0,0.1,0.0,0.0,Jul,2,2,9,13,Returning_Visitor,True,False
7350,5.0,74.6,3.0,43.4,67.0,1207.653333,0.020833333,0.047826279000000006,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
7351,4.0,822.7666667000001,0.0,0.0,17.0,1229.466667,0.0,0.041269841,0.0,0.0,June,2,2,1,16,Returning_Visitor,False,True
7352,1.0,71.6,0.0,0.0,7.0,286.7,0.0,0.008333333,0.0,0.0,Aug,1,1,7,3,New_Visitor,False,False
7353,0.0,0.0,0.0,0.0,7.0,71.6,0.028571429,0.071428571,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
7354,10.0,664.0866667,3.0,18.5,26.0,1494.053333,0.021212121,0.028542569,20.35484005,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
7355,1.0,19.2,0.0,0.0,22.0,443.83333330000005,0.0,0.002380952,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
7356,4.0,34.4,0.0,0.0,12.0,189.43333330000002,0.0,0.014285714,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,False
7357,0.0,0.0,0.0,0.0,22.0,817.9590698,0.056060606,0.079518398,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,False
7358,1.0,54.4,6.0,505.6,21.0,838.15,0.0,0.0,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
7359,1.0,0.0,3.0,80.0,125.0,3835.564121,0.022076923,0.039945665,1.002042069,0.0,Jul,1,1,1,3,Returning_Visitor,False,True
7360,1.0,13.0,0.0,0.0,28.0,611.94,0.0,0.006896551999999999,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
7361,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,False
7362,2.0,126.33333329999999,0.0,0.0,11.0,401.0133333,0.0,0.022222222000000003,45.12532172,0.0,Nov,1,1,3,2,Returning_Visitor,True,True
7363,13.0,869.1666667000002,2.0,28.2,97.0,2865.817778,0.009345794000000001,0.024205607,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False
7364,9.0,524.9333333000001,2.0,30.66666667,31.0,1157.444833,0.005698005999999999,0.02881889,10.79674946,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
7365,3.0,44.22857143,0.0,0.0,13.0,311.79,0.0,0.002666667,34.03997536,0.0,June,2,2,1,5,New_Visitor,False,True
7366,0.0,0.0,0.0,0.0,7.0,238.93333330000002,0.0,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
7367,3.0,105.2,0.0,0.0,25.0,830.9366667,0.007142857,0.004285714,70.2595851,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
7368,0.0,0.0,0.0,0.0,1.0,27.2,0.0,0.0,58.37208988,0.0,Nov,2,2,4,20,Returning_Visitor,False,True
7369,1.0,0.0,0.0,0.0,28.0,2195.580952,0.0,0.021428571,8.391281758,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
7370,2.0,17.0,0.0,0.0,32.0,2026.2,0.0,0.029411765,1.3325107520000001,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
7371,2.0,66.4,3.0,41.2,138.0,4031.5616670000004,0.002857143,0.010238095,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
7372,8.0,466.61666669999994,5.0,81.4,25.0,1220.175,0.02,0.040444443999999996,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False
7373,3.0,63.0,0.0,0.0,2.0,14.6,0.0,0.016666667,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False
7374,6.0,93.9,0.0,0.0,19.0,323.37404760000004,0.024242424,0.032223645,19.39995042,0.0,Sep,2,2,3,1,Returning_Visitor,True,False
7375,2.0,79.6,0.0,0.0,24.0,433.36,0.008333333,0.009722221999999999,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
7376,1.0,159.2,0.0,0.0,21.0,526.5,0.0,0.009090909,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,True,False
7377,2.0,34.4,0.0,0.0,18.0,379.6166667,0.035,0.059166667,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False
7378,16.0,825.9400176,1.0,120.8,109.0,2110.422354,0.0051778729999999995,0.014936612,2.491316021,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
7379,3.0,49.75,0.0,0.0,20.0,547.4007937000001,0.0,0.011688312,15.06586317,0.0,Nov,3,2,5,2,Returning_Visitor,False,True
7380,0.0,0.0,3.0,12.0,21.0,330.0,0.069565217,0.09130434800000001,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,False
7381,2.0,19.6,0.0,0.0,22.0,1089.5,0.0,0.026086957,0.0,0.0,Oct,2,5,1,3,Returning_Visitor,False,False
7382,4.0,54.8,0.0,0.0,3.0,20.25714286,0.0,0.028571429,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,False
7383,8.0,92.93333333,0.0,0.0,78.0,2063.642844,0.0074074069999999995,0.011934156000000001,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,False,False
7384,4.0,246.8,0.0,0.0,13.0,175.7666667,0.04,0.053333333,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
7385,12.0,263.46,7.0,145.0,71.0,1683.7444440000002,0.004878049000000001,0.016666667,42.14163315,0.0,Oct,2,10,1,4,Returning_Visitor,False,False
7386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
7387,0.0,0.0,0.0,0.0,41.0,4006.352857,0.009756098000000001,0.014634146,48.99526482,0.0,Aug,2,2,7,2,Returning_Visitor,False,True
7388,9.0,551.7944444,4.0,124.2,94.0,5579.315873,0.0,0.0073354909999999995,0.0,0.0,June,2,2,5,2,New_Visitor,False,False
7389,2.0,56.4,0.0,0.0,45.0,3166.333333,0.0,0.004891304,4.859624751,0.0,Aug,2,2,2,1,Returning_Visitor,True,False
7390,6.0,90.1,0.0,0.0,35.0,643.05,0.0,0.015789473999999998,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,True,False
7391,4.0,62.9,5.0,482.4,4.0,128.5,0.0,0.018181818,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False
7392,14.0,128.8095238,2.0,41.6,37.0,1584.770476,0.009302326,0.029296377999999998,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
7393,10.0,148.9,0.0,0.0,25.0,692.22,0.038709677000000005,0.039354838999999996,0.0,0.0,Oct,1,1,7,1,Returning_Visitor,True,False
7394,2.0,94.6,1.0,108.8,42.0,1157.783333,0.0,0.032222222,0.0,0.0,Oct,2,4,1,1,Returning_Visitor,True,False
7395,6.0,90.6,0.0,0.0,10.0,384.8,0.0,0.015384615,0.0,0.0,Aug,1,2,3,2,New_Visitor,True,False
7396,4.0,71.2,0.0,0.0,6.0,178.8,0.0,0.014814815,0.0,0.0,Aug,1,1,1,5,New_Visitor,False,False
7397,4.0,45.7,1.0,0.0,13.0,94.6,0.041666667000000004,0.070670996,0.0,0.0,Jul,3,2,2,4,Returning_Visitor,False,True
7398,8.0,164.4666667,0.0,0.0,3.0,26.7,0.022222222000000003,0.04444444400000001,0.0,0.0,Oct,3,2,4,4,New_Visitor,True,False
7399,9.0,352.2333333,0.0,0.0,49.0,2268.900677,0.0,0.017407407,0.0,0.0,Aug,1,2,9,2,Returning_Visitor,False,False
7400,3.0,66.4,0.0,0.0,16.0,516.4785714,0.022222222000000003,0.035555556,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
7401,7.0,194.4,0.0,0.0,5.0,46.2,0.0125,0.0375,0.0,0.0,Jul,2,2,4,5,New_Visitor,False,False
7402,0.0,0.0,0.0,0.0,8.0,257.4,0.0,0.028571429,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False
7403,3.0,1178.6,4.0,124.8,18.0,1716.3733329999998,0.008333333,0.016666667,0.0,0.0,Jul,2,5,6,1,Returning_Visitor,False,False
7404,1.0,12.0,0.0,0.0,22.0,380.8066667,0.019047619,0.013333333000000001,0.0,0.0,Jul,1,2,3,2,Returning_Visitor,False,False
7405,0.0,0.0,0.0,0.0,30.0,1737.016667,0.034482759,0.048357964,1.444763592,0.0,June,3,2,4,3,Returning_Visitor,True,False
7406,2.0,34.2,0.0,0.0,32.0,929.91,0.006060606,0.026262626,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
7407,0.0,0.0,0.0,0.0,5.0,158.6,0.0,0.013333333000000001,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
7408,4.0,51.2,0.0,0.0,11.0,1297.25,0.014285714,0.054761905,18.65904914,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
7409,14.0,181.0733333,3.0,58.4,18.0,450.5066666999999,0.0,0.011111111000000002,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,True,False
7410,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
7411,7.0,169.35,2.0,182.2,29.0,1612.983333,0.005882353000000001,0.013697478999999999,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,False,False
7412,5.0,175.1,0.0,0.0,26.0,615.5595238,0.0,0.0020833329999999997,62.77367187,0.0,Sep,1,1,1,3,New_Visitor,True,True
7413,4.0,52.5,0.0,0.0,12.0,234.4,0.0,0.013333333000000001,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
7414,5.0,269.8,0.0,0.0,8.0,312.3333333,0.0,0.01,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
7415,11.0,369.8333333,4.0,109.8,150.0,5962.205556,0.0053459119999999995,0.015283018999999998,0.0,0.0,June,2,2,5,2,Returning_Visitor,False,False
7416,1.0,5.0,0.0,0.0,15.0,228.8,0.01875,0.06875,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
7417,8.0,107.7,0.0,0.0,8.0,135.06666669999998,0.0,0.005128205,0.0,0.0,June,2,2,1,5,New_Visitor,False,False
7418,8.0,237.83260069999997,0.0,0.0,84.0,2759.135058,0.005681818000000001,0.02926548,4.477838682,0.0,June,1,1,2,2,Returning_Visitor,False,False
7419,1.0,6.0,0.0,0.0,10.0,506.4,0.0,0.02,0.0,0.0,Sep,1,1,3,5,New_Visitor,True,False
7420,6.0,93.3,0.0,0.0,70.0,2678.055238,0.0,0.005868545,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,True,False
7421,0.0,0.0,0.0,0.0,15.0,337.0,0.02,0.032222222,0.0,0.0,Jul,1,8,1,1,Returning_Visitor,False,False
7422,3.0,343.0666667,0.0,0.0,63.0,1108.3697619999998,0.0,0.0027865959999999997,7.826836352999999,0.0,Aug,2,10,1,2,Returning_Visitor,False,True
7423,5.0,73.8,0.0,0.0,5.0,82.5,0.0,0.028571429,0.0,0.0,Aug,2,5,6,5,New_Visitor,False,False
7424,6.0,161.52,0.0,0.0,14.0,295.69743589999996,0.0,0.026315789,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
7425,15.0,292.88,1.0,48.35,130.0,3645.9090479999995,0.001459854,0.008515815,10.41358118,0.0,Nov,2,4,8,2,Returning_Visitor,False,False
7426,4.0,83.6,0.0,0.0,42.0,3333.076068,0.011627907,0.027506986,0.0,0.0,Aug,1,2,1,2,Returning_Visitor,False,False
7427,0.0,0.0,0.0,0.0,12.0,749.8,0.0,0.015384615,23.00459544,0.0,Jul,2,2,1,4,New_Visitor,False,True
7428,0.0,0.0,0.0,0.0,75.0,2532.9606559999997,0.004266667,0.030748538,0.0,0.0,Aug,1,6,1,1,Returning_Visitor,False,False
7429,1.0,55.4,0.0,0.0,28.0,630.6466667000001,0.0,0.016666667,12.58722248,0.0,Sep,2,4,7,4,Returning_Visitor,True,True
7430,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False
7431,1.0,17.6,0.0,0.0,12.0,1192.866667,0.0,0.019230768999999998,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
7432,6.0,81.12,0.0,0.0,26.0,2134.103333,0.0,0.014583333,13.38353821,0.0,Jul,2,2,1,6,Returning_Visitor,False,False
7433,1.0,139.0,3.0,871.4,137.0,7672.152381,0.00177305,0.011631206000000002,37.72031898,0.0,Oct,2,2,4,2,Returning_Visitor,False,True
7434,2.0,50.4,0.0,0.0,14.0,497.8,0.011458333000000001,0.018333333,0.0,0.0,Sep,3,6,1,2,Returning_Visitor,False,False
7435,1.0,18.6,2.0,54.4,45.0,1390.4035900000001,0.017021276999999998,0.023262411,0.0,0.0,Jul,3,2,7,13,Returning_Visitor,True,False
7436,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False
7437,1.0,36.3,0.0,0.0,1.0,0.0,0.053333333,0.093333333,0.0,0.0,Sep,3,2,3,6,Returning_Visitor,False,True
7438,4.0,184.3666667,0.0,0.0,3.0,52.26666667,0.0,0.021212121,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,False,False
7439,0.0,0.0,3.0,114.8,22.0,583.0933332999999,0.0,0.015942029,2.7497166460000004,0.0,Sep,1,1,3,1,Returning_Visitor,False,True
7440,0.0,0.0,0.0,0.0,2.0,35.2,0.0,0.1,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False
7441,1.0,18.2,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,Oct,2,4,1,5,New_Visitor,False,False
7442,8.0,185.0,0.0,0.0,12.0,368.9,0.00625,0.02375,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,True,False
7443,1.0,15.2,2.0,55.4,52.0,3019.805397,0.0,0.002724518,0.0,0.0,Nov,2,6,1,1,Returning_Visitor,False,False
7444,19.0,902.16,2.0,39.2,27.0,1171.471429,0.0,0.019152047,16.43725303,0.0,Nov,2,5,1,5,Returning_Visitor,False,False
7445,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False
7446,4.0,131.1,0.0,0.0,13.0,777.05,0.0,0.003921569000000001,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
7447,2.0,124.0,0.0,0.0,2.0,112.8,0.0,0.025,0.0,0.0,Aug,2,2,1,1,New_Visitor,False,False
7448,2.0,17.0,0.0,0.0,6.0,35.2,0.025,0.075,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
7449,3.0,100.92,0.0,0.0,9.0,168.02,0.0,0.045454545,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,True,False
7450,11.0,268.2,2.0,71.1,49.0,1758.25,0.0,0.020562771,0.0,0.0,Sep,2,5,4,1,Returning_Visitor,False,True
7451,0.0,0.0,0.0,0.0,20.0,381.0,0.045,0.075,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,False
7452,4.0,95.8,2.0,35.7,14.0,380.2666667,0.0,0.011111111000000002,0.0,0.0,Oct,2,4,7,2,New_Visitor,False,False
7453,2.0,182.4,1.0,0.0,19.0,555.4,0.027272727000000004,0.053030303,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
7454,1.0,7.0,0.0,0.0,24.0,445.4333333000001,0.017391304,0.02173913,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,True,False
